origin;destination;year;month;avg_time_difference;count;;;;;;
EHGG;EHMZ;2021;11;3202.0;1;;;;;;
EHBD;LKTB;2021;11;8313.0;1;;;;;;
EHEH;EHSE;2021;11;2573.0;1;;;;;;
EHEH;LBSF;2021;11;8.299.896.551.724.130;29;;;;;;
EHRD;EGLC;2021;11;21.569.803.921.568.600;51;;;;;;
EHRD;LOWS;2021;11;47.470.526.315.789.400;19;;;;;;
EHAM;EHRD;2021;11;2.391.909.090.909.090;11;;;;;;
EHGR;EHLE;2021;11;4216.0;1;;;;;;
EHKD;EGSH;2021;11;4115.0;5;;;;;;
EHLE;EDMA;2021;11;4220.0;1;;;;;;
EHND;EHRD;2021;11;1774.0;1;;;;;;
EHGG;EDLM;2021;11;2214.0;1;;;;;;
EHTE;EHOW;2021;11;2143.0;1;;;;;;
EHGG;EHTW;2021;11;1140.0;1;;;;;;
EHRD;EDSB;2021;11;3578.0;1;;;;;;
EHLE;LFPB;2021;11;4075.0;1;;;;;;
EHEH;LEIB;2021;11;7.474.571.428.571.420;7;;;;;;
EHAM;LFNG;2021;11;5092.2;5;;;;;;
EHBK;EHLE;2021;11;2276.0;2;;;;;;
EHAM;LEPA;2021;11;7.160.875;16;;;;;;
EHGG;LPFR;2021;11;10536.0;1;;;;;;
EHAL;EBNM;2021;11;5853.0;1;;;;;;
EHRD;EGKA;2021;11;3386.0;1;;;;;;
EHBD;EBAM;2021;11;2277.0;1;;;;;;
EHAM;LIDU;2021;11;4795.8;5;;;;;;
EHAM;EGPH;2021;11;4.102.912.280.701.750;114;;;;;;
EHEH;EKCH;2021;11;39.083.333.333.333.300;18;;;;;;
EHRD;LPAR;2021;11;8632.0;1;;;;;;
EHRD;LIPO;2021;11;4563.0;1;;;;;;
EHRD;LSZM;2021;11;3311.5;2;;;;;;
EHBD;EGSH;2021;11;3529.0;1;;;;;;
EHBK;LIML;2021;11;4040.0;1;;;;;;
EHRD;EGJB;2021;11;8576.0;1;;;;;;
EHLE;EHSE;2021;11;3113.0;2;;;;;;
EHAM;LOWW;2021;11;5.069.406.862.745.090;204;;;;;;
EHEH;EHEH;2021;11;3.277.591.836.734.690;49;;;;;;
EHRD;EGNJ;2021;11;2191.0;1;;;;;;
EHAM;EDDL;2021;11;16.227.604.166.666.600;96;;;;;;
EHLE;EGLC;2021;11;3593.0;1;;;;;;
EHAM;EGDX;2021;11;3390.0;2;;;;;;
EHGG;EDRY;2021;11;6021.0;1;;;;;;
EHAM;LIRF;2021;11;6.484.924.623.115.570;199;;;;;;
EHHO;EHHO;2021;11;3417.75;4;;;;;;
EHAM;EHBK;2021;11;1808.0;3;;;;;;
EHBD;EGPE;2021;11;9597.0;1;;;;;;
EHGR;EHVK;2021;11;7.175.714.285.714.280;7;;;;;;
EHAM;LFKP;2021;11;4.153.166.666.666.660;6;;;;;;
EHGG;LSGG;2021;11;4791.0;1;;;;;;
EHAM;EGNT;2021;11;3.539.157.142.857.140;70;;;;;;
EHEH;LFSW;2021;11;1955.0;1;;;;;;
EHGG;LHBP;2021;11;5367.0;1;;;;;;
EHBK;LFHJ;2021;11;3556.0;1;;;;;;
EHAM;LEBL;2021;11;6.262.585.106.382.970;282;;;;;;
EHAM;ELLX;2021;11;22.862.580.645.161.200;93;;;;;;
EHLE;EHGG;2021;11;3741.75;4;;;;;;
EHOW;EHOW;2021;11;3079.0;2;;;;;;
EHAM;EDSK;2021;11;2791.6;5;;;;;;
EHGG;EHDR;2021;11;731.4;5;;;;;;
EHRD;EGWU;2021;11;2244.75;4;;;;;;
EHTX;EHRD;2021;11;2570.0;1;;;;;;
EHTE;EGHH;2021;11;5467.0;1;;;;;;
EHAM;LHBP;2021;11;5.756.693.069.306.930;101;;;;;;
EHEH;LFPB;2021;11;2825.6;5;;;;;;
EHBD;EBAW;2021;11;1311.0;1;;;;;;
EHBK;EDMS;2021;11;6798.0;1;;;;;;
EHAM;LROP;2021;11;8.347.214.876.033.050;121;;;;;;
EHBK;EBAW;2021;11;2129.6;5;;;;;;
EHAM;EHAM;2021;11;2.644.399.090.909.090;220;;;;;;
EHTE;EHTE;2021;11;2.839.154.761.904.760;84;;;;;;
EHEH;EDDB;2021;11;3429.0;2;;;;;;
EHLE;EDLS;2021;11;19.256.666.666.666.600;3;;;;;;
EHEH;LSZH;2021;11;3004.5;4;;;;;;
EHVK;EHDP;2021;11;684.0;1;;;;;;
EHAM;EPWA;2021;11;5.497.538.461.538.460;169;;;;;;
EHSE;EBAW;2021;11;1465.5;10;;;;;;
EHAM;ENCN;2021;11;4002.2;20;;;;;;
EHVK;EHVK;2021;11;15.180.487.804.878.000;41;;;;;;
EHHV;EHHO;2021;11;2109.0;1;;;;;;
EHWO;LEMD;2021;11;8093.0;1;;;;;;
EHTE;EHGG;2021;11;4737.5;2;;;;;;
EHEH;EDDF;2021;11;2519.5;2;;;;;;
EHAM;LFST;2021;11;3111.6;10;;;;;;
EHBK;LPPT;2021;11;9480.0;2;;;;;;
EHBK;EHGG;2021;11;2118.0;1;;;;;;
EHSE;EHTW;2021;11;3268.5;2;;;;;;
EHRD;EDDB;2021;11;3636.25;4;;;;;;
EHHO;EHTE;2021;11;1871.0;1;;;;;;
EHVK;EHDB;2021;11;797.0;1;;;;;;
EHEH;EGGD;2021;11;3042.0;1;;;;;;
EHBK;EBBN;2021;11;5275.0;1;;;;;;
EHRD;LFGJ;2021;11;4080.0;1;;;;;;
EHEH;EGNX;2021;11;3816.0;1;;;;;;
EHAM;EVRA;2021;11;6579.65;60;;;;;;
EHEH;EGPH;2021;11;4.699.444.444.444.440;9;;;;;;
EHBD;EDEM;2021;11;3107.0;1;;;;;;
EHBD;EBZW;2021;11;795.0;1;;;;;;
EHRD;EGCC;2021;11;2990.5;2;;;;;;
EHGG;EIDW;2021;11;4935.5;2;;;;;;
EHRD;EDXW;2021;11;2517.0;1;;;;;;
EHOW;EHLE;2021;11;4171.0;1;;;;;;
EHAM;LFBO;2021;11;5.214.216.666.666.660;60;;;;;;
EHRD;EHBK;2021;11;24.326.666.666.666.600;3;;;;;;
EHLE;EHAM;2021;11;2386.8;5;;;;;;
EHAM;ENBR;2021;11;4.948.814.814.814.810;81;;;;;;
EHGG;LPPT;2021;11;9417.0;1;;;;;;
EHAM;EPKT;2021;11;6528.0;2;;;;;;
EHBK;LBSF;2021;11;8278.0;1;;;;;;
EHTE;EGSS;2021;11;2921.0;1;;;;;;
EHAM;LSGG;2021;11;40.031.160.220.994.400;181;;;;;;
EHRD;LEMG;2021;11;9.011.923.076.923.070;26;;;;;;
EHAM;LMML;2021;11;9586.4;20;;;;;;
EHLE;EBZW;2021;11;2698.0;1;;;;;;
EHAM;LSZL;2021;11;6502.0;1;;;;;;
EHEH;ESSA;2021;11;6974.0;1;;;;;;
EHAM;EGNR;2021;11;4571.0;2;;;;;;
EHGR;EHGR;2021;11;5269.0;12;;;;;;
EHMZ;EBKT;2021;11;1811.5;2;;;;;;
EHAM;EHHV;2021;11;909.0;3;;;;;;
EHGG;LKPR;2021;11;8360.0;2;;;;;;
EHAM;EPBY;2021;11;4726.0;1;;;;;;
EHGG;EGTE;2021;11;5355.0;1;;;;;;
EHLE;EDWF;2021;11;3829.0;1;;;;;;
EHAM;LPFR;2021;11;9.272.575;40;;;;;;
EHEH;LZIB;2021;11;5.161.333.333.333.330;9;;;;;;
EHAM;EHGR;2021;11;3684.0;3;;;;;;
EHAM;LPAR;2021;11;9242.0;6;;;;;;
EHAM;LFRN;2021;11;33.453.333.333.333.300;9;;;;;;
EHAM;LFFW;2021;11;37.677.272.727.272.700;11;;;;;;
EHBK;LEMD;2021;11;7360.5;2;;;;;;
EHTE;EBAW;2021;11;1898.0;2;;;;;;
EHRD;LFNT;2021;11;7572.0;1;;;;;;
EHGG;EFTP;2021;11;11672.0;1;;;;;;
EHBK;EDVK;2021;11;5726.0;1;;;;;;
EHEH;LQBK;2021;11;5553.0;1;;;;;;
EHEH;LOWI;2021;11;40.593.333.333.333.300;3;;;;;;
EHAM;EYVI;2021;11;6.694.433.333.333.330;30;;;;;;
EHAM;LOWG;2021;11;5.040.222.222.222.220;9;;;;;;
EHAM;EGJJ;2021;11;3740.0;1;;;;;;
EHBK;LIQL;2021;11;7858.0;1;;;;;;
EHGG;EBMB;2021;11;2038.0;2;;;;;;
EHBK;EPLB;2021;11;5385.0;1;;;;;;
EHAM;EGLL;2021;11;26.176.693.989.071.000;366;;;;;;
EHBK;ENGM;2021;11;5472.4;5;;;;;;
EHEH;LOWS;2021;11;4115.0;2;;;;;;
EHWO;LSZM;2021;11;5839.0;1;;;;;;
EHEH;EBMB;2021;11;9.543.333.333.333.330;3;;;;;;
EHAM;EGPE;2021;11;4.829.533.333.333.330;15;;;;;;
EHGG;EDWE;2021;11;1255.0;1;;;;;;
EHBK;LDZA;2021;11;5593.0;1;;;;;;
EHTE;EDLI;2021;11;2971.0;1;;;;;;
EHAM;LIPX;2021;11;4.609.444.444.444.440;9;;;;;;
EHRD;LOLO;2021;11;4986.0;1;;;;;;
EHRD;EHTE;2021;11;25.376.666.666.666.600;3;;;;;;
EHLE;EGHF;2021;11;8244.0;1;;;;;;
EHEH;EPKT;2021;11;5037.25;20;;;;;;
EHDB;EHDB;2021;11;18.433.333.333.333.300;3;;;;;;
EHGG;EDXW;2021;11;2139.0;1;;;;;;
EHBK;EBLG;2021;11;11753.8;5;;;;;;
EHGG;LIPH;2021;11;5351.0;1;;;;;;
EHRD;EIME;2021;11;6991.0;1;;;;;;
EHEH;LEZG;2021;11;6289.0;1;;;;;;
EHKD;EHTX;2021;11;7.002.794.117.647.050;68;;;;;;
EHDR;EHDR;2021;11;14.586.666.666.666.600;3;;;;;;
EHTE;EDHS;2021;11;4416.0;1;;;;;;
EHAM;EGTK;2021;11;37.223.333.333.333.300;6;;;;;;
EHMZ;EHTE;2021;11;3312.0;1;;;;;;
EHRD;LETO;2021;11;6495.0;1;;;;;;
EHAM;LSZM;2021;11;339.859.793.814.433;97;;;;;;
EHAM;LFRC;2021;11;3726.0;1;;;;;;
EHEH;EHGR;2021;11;2505.5;4;;;;;;
EHAM;LFHJ;2021;11;40.936.666.666.666.600;3;;;;;;
EHHO;EHGG;2021;11;875.5;2;;;;;;
EHAM;EGCC;2021;11;32.008.176.470.588.200;170;;;;;;
EHVK;EDLF;2021;11;711.0;3;;;;;;
EHSE;EHGG;2021;11;4069.0;1;;;;;;
EHGG;EHBK;2021;11;2096.0;1;;;;;;
EHSE;EHTX;2021;11;4027.0;1;;;;;;
EHEH;LIMC;2021;11;4.279.888.888.888.880;9;;;;;;
EHTX;EHLE;2021;11;16.345.714.285.714.200;7;;;;;;
EHWO;EHWO;2021;11;2521.0;3;;;;;;
EHGG;LOWW;2021;11;5687.0;4;;;;;;
EHGG;EGLC;2021;11;2879.0;1;;;;;;
EHAM;EHTE;2021;11;1445.0;1;;;;;;
EHAM;EGJB;2021;11;4896.25;4;;;;;;
EHKD;EHRD;2021;11;4154.0;1;;;;;;
EHTE;LFPB;2021;11;2792.0;2;;;;;;
EHAM;LXGB;2021;11;8825.0;1;;;;;;
EHEH;LPFR;2021;11;9.021.945.945.945.940;37;;;;;;
EHEH;LEMD;2021;11;7.087.764.705.882.350;17;;;;;;
EHAM;EGAA;2021;11;4.416.166.666.666.660;12;;;;;;
EHAM;EHLE;2021;11;24.964.285.714.285.700;7;;;;;;
EHBK;LROP;2021;11;7971.0;2;;;;;;
EHSE;EBKT;2021;11;2206.0;1;;;;;;
EHBD;ENZV;2021;11;6674.0;1;;;;;;
EHAM;EGGD;2021;11;32.493.690.476.190.400;84;;;;;;
EHAM;LFFI;2021;11;3719.9;10;;;;;;
EHAM;EDDG;2021;11;31.056.666.666.666.600;3;;;;;;
EHAM;LIPO;2021;11;4371.0;1;;;;;;
EHLE;LFAC;2021;11;3804.0;1;;;;;;
EHGG;LSZH;2021;11;5848.0;1;;;;;;
EHEH;LEAL;2021;11;7.599.409.090.909.090;66;;;;;;
EHAM;LIBD;2021;11;8984.75;16;;;;;;
EHEH;EGSS;2021;11;26.309.821.428.571.400;56;;;;;;
EHAM;EDDK;2021;11;1902.8;5;;;;;;
EHLE;LFBA;2021;11;12097.5;2;;;;;;
EHMZ;EHWO;2021;11;867.5;6;;;;;;
EHAM;EGSH;2021;11;17.643.181.818.181.800;22;;;;;;
EHAM;EGNJ;2021;11;26.889.375;16;;;;;;
EHGG;EHRD;2021;11;4787.0;6;;;;;;
EHAM;LFTF;2021;11;4688.0;1;;;;;;
EHMZ;EHKD;2021;11;3458.0;1;;;;;;
EHRD;EGSS;2021;11;2124.0;7;;;;;;
EHAM;LFHS;2021;11;3.884.923.076.923.070;13;;;;;;
EHAL;EHKD;2021;11;2185.5;2;;;;;;
EHEH;EGNH;2021;11;5471.0;1;;;;;;
EHSE;EBNM;2021;11;3132.5;2;;;;;;
EHAM;LFMN;2021;11;5.424.362.068.965.510;58;;;;;;
EHLE;EHMZ;2021;11;3447.0;1;;;;;;
EHBD;EDLF;2021;11;2190.0;1;;;;;;
EHTE;EHAL;2021;11;3468.0;1;;;;;;
EHTX;EHSE;2021;11;4879.0;1;;;;;;
EHGR;EHAM;2021;11;2539.0;3;;;;;;
EHAM;LFHC;2021;11;3744.5;2;;;;;;
EHAM;LSGS;2021;11;5045.0;1;;;;;;
EHGG;EGQL;2021;11;4932.0;1;;;;;;
EHAM;EKAH;2021;11;3348.5;2;;;;;;
EHRD;ENZV;2021;11;5083.0;1;;;;;;
EHEH;LFLY;2021;11;3625.0;1;;;;;;
EHAM;LEIB;2021;11;7.636.266.666.666.660;30;;;;;;
EHEH;EPPO;2021;11;4441.9;10;;;;;;
EHAM;EINN;2021;11;5223.0;1;;;;;;
EHEH;EYVI;2021;11;6.818.409.090.909.090;22;;;;;;
EHBK;EDKV;2021;11;1211.0;1;;;;;;
EHBK;EDDK;2021;11;787.0;1;;;;;;
EHTE;EHHV;2021;11;1671.0;2;;;;;;
EHRD;LOKR;2021;11;5955.0;1;;;;;;
EHGG;EPWA;2021;11;4810.0;1;;;;;;
EHAM;LFDY;2021;11;4.553.227.272.727.270;22;;;;;;
EHRD;LOLW;2021;11;4983.9;10;;;;;;
EHMZ;EHRD;2021;11;14.937.142.857.142.800;7;;;;;;
EHGG;EDQG;2021;11;4653.5;2;;;;;;
EHBD;EHAM;2021;11;2333.0;1;;;;;;
EHAM;LKMT;2021;11;4996.0;2;;;;;;
EHRD;BIKF;2021;11;11997.0;1;;;;;;
EHAM;LIRN;2021;11;7108.0;3;;;;;;
EHGG;EHHO;2021;11;732.0;3;;;;;;
EHRD;EKBI;2021;11;2959.0;1;;;;;;
EHAM;BIRK;2021;11;14868.0;1;;;;;;
EHRD;EHEH;2021;11;2528.8;5;;;;;;
EHBK;LPFR;2021;11;9551.0;1;;;;;;
EHSE;EDLN;2021;11;3094.0;1;;;;;;
EHRD;EDDN;2021;11;3295.5;2;;;;;;
EHRD;LFLC;2021;11;3187.5;2;;;;;;
EHTE;EDLE;2021;11;2461.0;1;;;;;;
EHAM;LFNL;2021;11;4782.0;1;;;;;;
EHEH;LEZL;2021;11;8.424.185.185.185.180;27;;;;;;
EHGG;EHTE;2021;11;3313.0;4;;;;;;
EHBK;ENBR;2021;11;6792.0;1;;;;;;
EHRD;EDDK;2021;11;3547.0;1;;;;;;
EHEH;LE84;2021;11;8482.0;1;;;;;;
EHRD;EHDB;2021;11;1529.5;2;;;;;;
EHLE;EGNM;2021;11;6758.0;1;;;;;;
EHAM;LKTB;2021;11;6851.0;1;;;;;;
EHEH;LYBE;2021;11;6818.4;5;;;;;;
EHBD;EHBK;2021;11;1599.0;2;;;;;;
EHDB;EDDG;2021;11;2762.0;1;;;;;;
EHTW;EHSE;2021;11;3989.0;1;;;;;;
EHEH;EDLN;2021;11;822.0;1;;;;;;
EHAM;LIRP;2021;11;5.747.866.666.666.660;15;;;;;;
EHAM;LPMA;2021;11;12870.5;10;;;;;;
EHRD;EDDL;2021;11;15.843.333.333.333.300;3;;;;;;
EHVK;EHBD;2021;11;613.0;1;;;;;;
EHTE;EGTK;2021;11;4864.0;1;;;;;;
EHHV;EHAM;2021;11;6.433.333.333.333.330;3;;;;;;
EHRD;EGBP;2021;11;3974.0;1;;;;;;
EHAM;LFPB;2021;11;31.197.428.571.428.500;35;;;;;;
EHGG;ENCN;2021;11;8088.0;1;;;;;;
EHEH;EGSC;2021;11;2376.5;2;;;;;;
EHAM;LIPR;2021;11;5787.0;1;;;;;;
EHAM;LFHI;2021;11;3900.5;2;;;;;;
EHBK;EBBR;2021;11;1411.0;1;;;;;;
EHBD;EHBD;2021;11;27.653.333.333.333.300;24;;;;;;
EHHV;EHMZ;2021;11;4006.0;1;;;;;;
EHRD;EBMB;2021;11;1334.0;4;;;;;;
EHGG;EBAW;2021;11;2684.5;4;;;;;;
EHBK;EHEH;2021;11;1138.0;2;;;;;;
EHLE;LOAN;2021;11;10573.0;1;;;;;;
EHRD;EGJJ;2021;11;4114.5;2;;;;;;
EHGG;EHOW;2021;11;2220.0;2;;;;;;
EHRD;LBSF;2021;11;8801.0;1;;;;;;
EHKD;EHKD;2021;11;40.848.815.789.473.600;76;;;;;;
EHBK;LSGG;2021;11;3326.0;1;;;;;;
EHAM;LIPQ;2021;11;5418.0;1;;;;;;
EHAM;EDLN;2021;11;1939.0;1;;;;;;
EHRD;LEMD;2021;11;7104.0;1;;;;;;
EHGG;LIRP;2021;11;7197.0;1;;;;;;
EHAM;EDHL;2021;11;4573.0;1;;;;;;
EHTE;EHAM;2021;11;1433.0;1;;;;;;
EHEH;LGAV;2021;11;9.902.333.333.333.330;9;;;;;;
EHLE;EHTX;2021;11;25.261.111.111.111.100;9;;;;;;
EHTW;EHTE;2021;11;3194.0;2;;;;;;
EHRD;LIMF;2021;11;4601.0;1;;;;;;
EHAM;EBBR;2021;11;14.386.875;32;;;;;;
EHAM;EGKR;2021;11;23.896.615.384.615.300;65;;;;;;
EHAM;EGQK;2021;11;5166.0;2;;;;;;
EHBK;LSZH;2021;11;2764.5;2;;;;;;
EHRD;EGHH;2021;11;3638.0;1;;;;;;
EHAM;EGNV;2021;11;32.213.333.333.333.300;12;;;;;;
EHAM;EHVK;2021;11;2788.0;3;;;;;;
EHRD;EGFF;2021;11;3298.0;1;;;;;;
EHAM;EGTF;2021;11;4279.0;1;;;;;;
EHGG;EGTC;2021;11;6380.0;1;;;;;;
EHEH;LROP;2021;11;8.277.578.947.368.420;19;;;;;;
EHAM;EHKD;2021;11;2150.6;5;;;;;;
EHGG;LFPN;2021;11;9310.0;2;;;;;;
EHEH;LSGG;2021;11;3156.0;1;;;;;;
EHAM;ESKN;2021;11;4828.0;1;;;;;;
EHAM;EFHK;2021;11;7.253.948.529.411.760;136;;;;;;
EHAM;EETN;2021;11;7.250.966.666.666.660;30;;;;;;
EHRD;LPFR;2021;11;9102.7;20;;;;;;
EHRD;EGTK;2021;11;33.636.666.666.666.600;3;;;;;;
EHLE;EHRD;2021;11;3854.75;4;;;;;;
EHTE;EGPD;2021;11;6948.0;1;;;;;;
EHEH;EGHQ;2021;11;4530.0;1;;;;;;
EHRD;EGTE;2021;11;3178.6;5;;;;;;
EHRD;EHGG;2021;11;4.425.125;8;;;;;;
EHEH;EDDH;2021;11;2533.0;1;;;;;;
EHVK;EHRD;2021;11;1475.0;1;;;;;;
EHEH;LFLS;2021;11;4232.0;2;;;;;;
EHBK;LIMJ;2021;11;7077.0;1;;;;;;
EHBK;LEZL;2021;11;9300.0;1;;;;;;
EHRD;EGBB;2021;11;4598.0;1;;;;;;
EHRD;EGKB;2021;11;26.333.333.333.333.300;3;;;;;;
EHRD;LSMP;2021;11;3300.0;1;;;;;;
EHRD;LFIB;2021;11;3917.0;1;;;;;;
EHAM;LETF;2021;11;9188.0;1;;;;;;
EHAM;EBMB;2021;11;12.905.189.873.417.700;79;;;;;;
EHAM;LFBD;2021;11;4.823.909.090.909.090;22;;;;;;
EHEH;EPLR;2021;11;5870.0;4;;;;;;
EHBK;LKPR;2021;11;3945.0;2;;;;;;
EHLE;EDDG;2021;11;4040.0;2;;;;;;
EHTW;EDLE;2021;11;2603.0;1;;;;;;
EHMZ;EHGG;2021;11;8361.5;2;;;;;;
EHBK;LSTZ;2021;11;4660.0;1;;;;;;
EHAM;EHEH;2021;11;1094.2;15;;;;;;
EHGG;EDWF;2021;11;12.996.666.666.666.600;3;;;;;;
EHRD;EDDH;2021;11;2426.0;1;;;;;;
EHAM;EPLK;2021;11;8274.0;1;;;;;;
EHBD;EGHF;2021;11;7796.0;1;;;;;;
EHTE;EHHO;2021;11;1602.0;1;;;;;;
EHTE;EDLS;2021;11;2073.5;4;;;;;;
EHBD;LSZL;2021;11;5215.0;1;;;;;;
EHAM;EGNX;2021;11;6754.0;1;;;;;;
EHAM;LFRS;2021;11;3736.5;26;;;;;;
EHAM;LSZH;2021;11;37.261.137.440.758.200;211;;;;;;
EHEH;LIBR;2021;11;7.211.833.333.333.330;6;;;;;;
EHRD;LEPA;2021;11;7517.0;3;;;;;;
EHGG;EDVK;2021;11;3505.0;1;;;;;;
EHEH;EDDN;2021;11;4243.0;1;;;;;;
EHAM;EHMZ;2021;11;1792.0;1;;;;;;
EHRD;LSZG;2021;11;6692.0;1;;;;;;
EHAM;LFPG;2021;11;27.013.720.930.232.500;301;;;;;;
EHAM;EDDC;2021;11;36.594.444.444.444.400;18;;;;;;
EHEH;EPMR;2021;11;3965.0;2;;;;;;
EHRD;EBZU;2021;11;2244.5;2;;;;;;
EHBK;LFPG;2021;11;2554.0;1;;;;;;
EHEH;EPSW;2021;11;5468.0;1;;;;;;
EHAM;EGPF;2021;11;4.242.989.130.434.780;92;;;;;;
EHAM;EGPD;2021;11;4.304.969.230.769.230;65;;;;;;
EHEH;LHBP;2021;11;5.794.969.696.969.690;33;;;;;;
EHEH;LFOE;2021;11;5168.0;1;;;;;;
EHLE;EHHV;2021;11;2324.0;1;;;;;;
EHBK;EPGD;2021;11;5359.0;1;;;;;;
EHAM;LPCS;2021;11;9289.0;3;;;;;;
EHAM;LGKN;2021;11;9.938.714.285.714.280;7;;;;;;
EHEH;LIPE;2021;11;4867.5;14;;;;;;
EHRD;EHGR;2021;11;8.418.333.333.333.330;6;;;;;;
EHRD;EDHL;2021;11;3581.0;1;;;;;;
EHMZ;EHSE;2021;11;17.173.333.333.333.300;3;;;;;;
EHRD;ESSB;2021;11;5604.0;1;;;;;;
EHAM;LIQL;2021;11;509.369.696.969.697;33;;;;;;
EHAM;EPLE;2021;11;3964.6;5;;;;;;
EHKD;EHBD;2021;11;3327.0;1;;;;;;
EHAM;LFNT;2021;11;6418.0;1;;;;;;
EHBK;EGKR;2021;11;2973.75;4;;;;;;
EHAM;EDAZ;2021;11;3907.5;2;;;;;;
EHBD;EDFQ;2021;11;1970.0;1;;;;;;
EHRD;LEIB;2021;11;8512.0;1;;;;;;
EHRD;EHRD;2021;11;23.709.719.626.168.200;107;;;;;;
EHAM;LEAL;2021;11;7.735.545.454.545.450;99;;;;;;
EHBK;EDLB;2021;11;3968.0;2;;;;;;
EHRD;EDTY;2021;11;3420.0;1;;;;;;
EHAM;LOWL;2021;11;4625.25;4;;;;;;
EHSE;EHDL;2021;11;4263.0;1;;;;;;
EHRD;EGDD;2021;11;4719.0;1;;;;;;
EHAM;EDDW;2021;11;20.985.882.352.941.100;51;;;;;;
EHLE;EHST;2021;11;2917.0;1;;;;;;
EHAM;LFXA;2021;11;38.039.444.444.444.400;18;;;;;;
EHSE;EGHL;2021;11;9055.0;2;;;;;;
EHAM;LSZR;2021;11;36.496.666.666.666.600;3;;;;;;
EHGG;EPPO;2021;11;5492.0;2;;;;;;
EHVK;LSZB;2021;11;2999.0;1;;;;;;
EHBK;EHAM;2021;11;2128.4;5;;;;;;
EHRD;EDCU;2021;11;2833.0;1;;;;;;
EHMZ;EBSG;2021;11;2664.0;1;;;;;;
EHBK;EPKK;2021;11;6219.0;1;;;;;;
EHGG;EKRK;2021;11;4835.0;1;;;;;;
EHAM;EDDV;2021;11;22.993.417.721.518.900;79;;;;;;
EHEH;EVRA;2021;11;6.858.333.333.333.330;9;;;;;;
EHEH;EPKK;2021;11;53.069.473.684.210.500;57;;;;;;
EHBD;LOWI;2021;11;4740.5;2;;;;;;
EHEH;LSGS;2021;11;3531.0;3;;;;;;
EHAM;EHWO;2021;11;1119.0;1;;;;;;
EHBD;LFGA;2021;11;4518.0;1;;;;;;
EHAM;LIMZ;2021;11;6562.0;1;;;;;;
EHVK;EHBK;2021;11;1284.0;1;;;;;;
EHLE;EHOW;2021;11;1867.0;1;;;;;;
EHBK;EPWA;2021;11;8204.0;1;;;;;;
EHAM;ENJB;2021;11;4.613.833.333.333.330;6;;;;;;
EHRD;EKRK;2021;11;5396.75;4;;;;;;
EHEH;LBWV;2021;11;8.604.333.333.333.330;3;;;;;;
EHAM;LFBZ;2021;11;4810.0;1;;;;;;
EHGG;EGHH;2021;11;4021.0;1;;;;;;
EHBK;LOWI;2021;11;3688.0;1;;;;;;
EHAM;EGFF;2021;11;33.024.666.666.666.600;15;;;;;;
EHAM;EHGG;2021;11;2.055.214.285.714.280;14;;;;;;
EHEH;LEBL;2021;11;6.117.081.081.081.080;37;;;;;;
EHRD;EHND;2021;11;8.911.666.666.666.660;6;;;;;;
EHVK;EHTE;2021;11;798.0;2;;;;;;
EHAM;LZIB;2021;11;5081.5;4;;;;;;
EHAM;EFNU;2021;11;6617.0;2;;;;;;
EHAM;EDNY;2021;11;3822.0;2;;;;;;
EHST;EHOW;2021;11;823.0;1;;;;;;
EHAM;EGGP;2021;11;35.601.388.888.888.800;36;;;;;;
EHBK;EDDV;2021;11;3328.0;2;;;;;;
EHAM;EDLR;2021;11;1505.0;1;;;;;;
EHRD;EPGD;2021;11;6865.0;1;;;;;;
EHBK;EHSE;2021;11;1792.0;1;;;;;;
EHBD;EHTE;2021;11;1859.0;1;;;;;;
EHAM;EGGW;2021;11;2.625.838.383.838.380;99;;;;;;
EHAM;EKYT;2021;11;36.007.755.102.040.800;49;;;;;;
EHRD;EHLE;2021;11;19.943.333.333.333.300;6;;;;;;
EHGG;EBOS;2021;11;3446.0;1;;;;;;
EHEH;EHVK;2021;11;1011.0;1;;;;;;
EHAM;EHLW;2021;11;6900.5;2;;;;;;
EHAM;EHTX;2021;11;5739.0;2;;;;;;
EHAM;EGTE;2021;11;3046.0;1;;;;;;
EHAM;EHDL;2021;11;1979.5;2;;;;;;
EHLE;EGHI;2021;11;7809.0;1;;;;;;
EHAM;LPPT;2021;11;8.870.818.181.818.180;198;;;;;;
EHAM;LGKO;2021;11;11372.0;1;;;;;;
EHGG;EDDS;2021;11;3198.0;1;;;;;;
EHGG;EBLG;2021;11;2425.0;1;;;;;;
EHRD;LIRF;2021;11;64.871.875;16;;;;;;
EHBD;EHGG;2021;11;2779.0;1;;;;;;
EHGG;EGLF;2021;11;4127.0;1;;;;;;
EHEH;EBZW;2021;11;1088.0;1;;;;;;
EHBD;EDMA;2021;11;3957.0;1;;;;;;
EHAM;LEMG;2021;11;8.995.610.619.469.020;113;;;;;;
EHMZ;EHMZ;2021;11;23.661.739.130.434.700;23;;;;;;
EHGG;LFPB;2021;11;3085.0;1;;;;;;
EHRD;LFPN;2021;11;5031.0;3;;;;;;
EHAM;LFFV;2021;11;2795.0;1;;;;;;
EHBK;EKYT;2021;11;7500.0;1;;;;;;
EHBD;EBHN;2021;11;1669.0;1;;;;;;
EHAM;LFLN;2021;11;3682.0;1;;;;;;
EHAL;EHLE;2021;11;2056.0;1;;;;;;
EHRD;LB11;2021;11;8096.0;1;;;;;;
EHEH;EGCC;2021;11;36.715.555.555.555.500;18;;;;;;
